,song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3865,['Flatland Cavalry'],Humble Folks,0.605,0.577,6,-7.048,1,0.0251,0.435,0.00649,0.356,0.513,145.904,audio_features,0gX5gQnH4q1b6ZGiqad4aB,spotify:track:0gX5gQnH4q1b6ZGiqad4aB,https://api.spotify.com/v1/tracks/0gX5gQnH4q1b6ZGiqad4aB,https://api.spotify.com/v1/audio-analysis/0gX5gQnH4q1b6ZGiqad4aB,201493,4
3866,"['Flatland Cavalry', 'Kaitlin Butts']",A Life Where We Work Out (feat. Kaitlin Butts),0.596,0.501,3,-7.456,1,0.0263,0.14,0.000424,0.111,0.402,152.04,audio_features,7rJRYP73BI3LLFtteweC2F,spotify:track:7rJRYP73BI3LLFtteweC2F,https://api.spotify.com/v1/tracks/7rJRYP73BI3LLFtteweC2F,https://api.spotify.com/v1/audio-analysis/7rJRYP73BI3LLFtteweC2F,190267,4
3867,['Flatland Cavalry'],One I Want,0.499,0.539,7,-7.949,1,0.0269,0.0298,0.000145,0.131,0.39,86.97,audio_features,0EYBK3ZxxO8VlN5cJ9MiYN,spotify:track:0EYBK3ZxxO8VlN5cJ9MiYN,https://api.spotify.com/v1/tracks/0EYBK3ZxxO8VlN5cJ9MiYN,https://api.spotify.com/v1/audio-analysis/0EYBK3ZxxO8VlN5cJ9MiYN,231147,4
3868,['Flatland Cavalry'],Traveler’s Song,0.399,0.593,3,-8.0,1,0.0584,0.237,1.2e-06,0.133,0.493,166.054,audio_features,03ZQQa7FnfggPBfYQVpa9a,spotify:track:03ZQQa7FnfggPBfYQVpa9a,https://api.spotify.com/v1/tracks/03ZQQa7FnfggPBfYQVpa9a,https://api.spotify.com/v1/audio-analysis/03ZQQa7FnfggPBfYQVpa9a,202827,4
3869,['Flatland Cavalry'],Stompin’ Grounds,0.562,0.488,11,-9.504,1,0.0279,0.00404,0.0,0.073,0.346,99.995,audio_features,4BzoYllBz7adpD3I1vPE8Z,spotify:track:4BzoYllBz7adpD3I1vPE8Z,https://api.spotify.com/v1/tracks/4BzoYllBz7adpD3I1vPE8Z,https://api.spotify.com/v1/audio-analysis/4BzoYllBz7adpD3I1vPE8Z,276160,4
3870,['Flatland Cavalry'],Tall City Blues,0.492,0.595,6,-8.202,1,0.0416,0.0609,0.0,0.241,0.511,173.982,audio_features,6m0py1Wsv1mJ3IVwykCIou,spotify:track:6m0py1Wsv1mJ3IVwykCIou,https://api.spotify.com/v1/tracks/6m0py1Wsv1mJ3IVwykCIou,https://api.spotify.com/v1/audio-analysis/6m0py1Wsv1mJ3IVwykCIou,291840,4
3871,['Flatland Cavalry'],February Snow,0.448,0.631,9,-8.04,1,0.0328,0.0621,0.00632,0.13,0.538,163.852,audio_features,4dzs6fmDXhGnwz6hdbQntD,spotify:track:4dzs6fmDXhGnwz6hdbQntD,https://api.spotify.com/v1/tracks/4dzs6fmDXhGnwz6hdbQntD,https://api.spotify.com/v1/audio-analysis/4dzs6fmDXhGnwz6hdbQntD,238627,4
3872,"['Flatland Cavalry', 'William Clark Green']",Coyote (The Ballad of Roy Johnson) [feat. William Clark Green],0.474,0.459,6,-8.302,0,0.0447,0.0418,0.0,0.316,0.612,78.651,audio_features,2PSht6jxqmRhOkqrcfVw5A,spotify:track:2PSht6jxqmRhOkqrcfVw5A,https://api.spotify.com/v1/tracks/2PSht6jxqmRhOkqrcfVw5A,https://api.spotify.com/v1/audio-analysis/2PSht6jxqmRhOkqrcfVw5A,267213,4
3873,['Flatland Cavalry'],Goodbye Kiss,0.511,0.338,4,-8.117,1,0.0256,0.376,1.03e-05,0.106,0.198,145.822,audio_features,6Vbp99MONPJJNlb6mRpEWU,spotify:track:6Vbp99MONPJJNlb6mRpEWU,https://api.spotify.com/v1/tracks/6Vbp99MONPJJNlb6mRpEWU,https://api.spotify.com/v1/audio-analysis/6Vbp99MONPJJNlb6mRpEWU,222560,4
3874,['Flatland Cavalry'],Devil Off My Back,0.27,0.694,0,-6.842,1,0.0764,0.0431,0.000126,0.079,0.792,175.957,audio_features,4xvfpfWp2Xf5h1BsjyRx5Z,spotify:track:4xvfpfWp2Xf5h1BsjyRx5Z,https://api.spotify.com/v1/tracks/4xvfpfWp2Xf5h1BsjyRx5Z,https://api.spotify.com/v1/audio-analysis/4xvfpfWp2Xf5h1BsjyRx5Z,217493,4
3875,"['Martin Garrix', 'Dua Lipa']",Scared to Be Lonely,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883,4
3876,['Grace Grundy'],Scared to Be Lonely,0.674,0.235,2,-6.867,1,0.0372,0.815,0.0,0.103,0.279,121.899,audio_features,59vKj5F7tb1L4RSgbfwY14,spotify:track:59vKj5F7tb1L4RSgbfwY14,https://api.spotify.com/v1/tracks/59vKj5F7tb1L4RSgbfwY14,https://api.spotify.com/v1/audio-analysis/59vKj5F7tb1L4RSgbfwY14,178114,4
3877,"['Martin Garrix', 'Dua Lipa']",Scared to Be Lonely - Acoustic Version,0.365,0.2,4,-10.972,1,0.0345,0.697,0.0,0.0804,0.133,128.042,audio_features,29CjkGjZnDVdJsfbRoNOGJ,spotify:track:29CjkGjZnDVdJsfbRoNOGJ,https://api.spotify.com/v1/tracks/29CjkGjZnDVdJsfbRoNOGJ,https://api.spotify.com/v1/audio-analysis/29CjkGjZnDVdJsfbRoNOGJ,257357,4
3878,"['Martin Garrix', 'Dua Lipa', 'Brooks']",Scared To Be Lonely - Brooks Remix,0.604,0.796,1,-2.416,0,0.0597,0.0126,0.0,0.106,0.225,127.991,audio_features,389MC596K4IN35zaHAyuYz,spotify:track:389MC596K4IN35zaHAyuYz,https://api.spotify.com/v1/tracks/389MC596K4IN35zaHAyuYz,https://api.spotify.com/v1/audio-analysis/389MC596K4IN35zaHAyuYz,200625,4
3879,['RPM (Relaxing Piano Music)'],Scared to Be Lonely,0.563,0.0788,4,-20.174,1,0.0409,0.994,0.922,0.112,0.151,123.997,audio_features,6tOI25A4elcvCXwMLbdF7Y,spotify:track:6tOI25A4elcvCXwMLbdF7Y,https://api.spotify.com/v1/tracks/6tOI25A4elcvCXwMLbdF7Y,https://api.spotify.com/v1/audio-analysis/6tOI25A4elcvCXwMLbdF7Y,245187,4
3880,['Boyce Avenue'],Scared to Be Lonely,0.637,0.169,11,-11.191,1,0.0349,0.887,0.0,0.124,0.467,137.92,audio_features,5mw8Zmzqx3VhxqokFAntGI,spotify:track:5mw8Zmzqx3VhxqokFAntGI,https://api.spotify.com/v1/tracks/5mw8Zmzqx3VhxqokFAntGI,https://api.spotify.com/v1/audio-analysis/5mw8Zmzqx3VhxqokFAntGI,222052,4
3881,"['Martin Garrix', 'Dua Lipa', 'Conro']",Scared To Be Lonely - Conro Remix,0.501,0.683,1,-4.261,0,0.0651,0.178,2.7e-06,0.385,0.319,154.901,audio_features,5qEK1dvlPMpOYZTBFPGGPV,spotify:track:5qEK1dvlPMpOYZTBFPGGPV,https://api.spotify.com/v1/tracks/5qEK1dvlPMpOYZTBFPGGPV,https://api.spotify.com/v1/audio-analysis/5qEK1dvlPMpOYZTBFPGGPV,202839,4
3882,"['Martin Garrix', 'Dua Lipa', 'Medasin']",Scared To Be Lonely - Medasin Remix,0.5,0.776,6,-5.472,1,0.3,0.219,0.000753,0.111,0.19,115.203,audio_features,2NRAc1d87vKn0OHK5J73gM,spotify:track:2NRAc1d87vKn0OHK5J73gM,https://api.spotify.com/v1/tracks/2NRAc1d87vKn0OHK5J73gM,https://api.spotify.com/v1/audio-analysis/2NRAc1d87vKn0OHK5J73gM,212026,4
3883,"['Martin Garrix', 'Dua Lipa', 'DubVision']",Scared To Be Lonely - DubVision Remix,0.669,0.844,1,-3.774,0,0.122,0.222,0.0,0.219,0.266,127.067,audio_features,5pOCxpmhVPYmJqny2LWsDT,spotify:track:5pOCxpmhVPYmJqny2LWsDT,https://api.spotify.com/v1/tracks/5pOCxpmhVPYmJqny2LWsDT,https://api.spotify.com/v1/audio-analysis/5pOCxpmhVPYmJqny2LWsDT,190866,4
3884,['Thomas Daniel'],Scared To Be Lonely - Acoustic,0.587,0.36,9,-7.711,0,0.0366,0.586,0.0,0.117,0.408,137.921,audio_features,2R0Z1JwgoCsBeoWErbAHgs,spotify:track:2R0Z1JwgoCsBeoWErbAHgs,https://api.spotify.com/v1/tracks/2R0Z1JwgoCsBeoWErbAHgs,https://api.spotify.com/v1/audio-analysis/2R0Z1JwgoCsBeoWErbAHgs,200391,4
3885,"['RITUAL', 'Emily Warren', 'Syn Cole']",Using (with Emily Warren) - Syn Cole Remix,0.699,0.855,0,-3.267,0,0.036,0.0621,0.000164,0.0853,0.5,107.978,audio_features,7HnSY7CAnw7FgiSiwVILiz,spotify:track:7HnSY7CAnw7FgiSiwVILiz,https://api.spotify.com/v1/tracks/7HnSY7CAnw7FgiSiwVILiz,https://api.spotify.com/v1/audio-analysis/7HnSY7CAnw7FgiSiwVILiz,180000,4
3886,"['Shaggy', 'Mohombi', 'Faydee', 'Costi']","I Need Your Love (Te Quiero Mas) (feat. Mohombi, Faydee & Costi)",0.423,0.813,5,-3.963,1,0.182,0.178,0.0,0.0754,0.616,179.954,audio_features,3V6h3bjvFUZNFZIVDOozbC,spotify:track:3V6h3bjvFUZNFZIVDOozbC,https://api.spotify.com/v1/tracks/3V6h3bjvFUZNFZIVDOozbC,https://api.spotify.com/v1/audio-analysis/3V6h3bjvFUZNFZIVDOozbC,216667,4
3887,['Anders Nilsen'],Abuanders,0.693,0.779,2,-5.343,1,0.0455,0.00328,0.0902,0.287,0.555,144.007,audio_features,5Os1zF2gDUpiDQ2b2Dqg6r,spotify:track:5Os1zF2gDUpiDQ2b2Dqg6r,https://api.spotify.com/v1/tracks/5Os1zF2gDUpiDQ2b2Dqg6r,https://api.spotify.com/v1/audio-analysis/5Os1zF2gDUpiDQ2b2Dqg6r,172209,4
3888,['Jean-Yves Thibaudet'],"Can't Slow Down - From ""Pride & Prejudice"" Soundtrack",0.351,0.096,7,-20.297,1,0.059,0.948,0.82,0.227,0.964,115.945,audio_features,2zzUpZCsVZgA7S2cr6IFwp,spotify:track:2zzUpZCsVZgA7S2cr6IFwp,https://api.spotify.com/v1/tracks/2zzUpZCsVZgA7S2cr6IFwp,https://api.spotify.com/v1/audio-analysis/2zzUpZCsVZgA7S2cr6IFwp,69920,5
3889,['Randy Rogers Band'],Can't Slow Down,0.479,0.867,7,-5.532,1,0.0399,0.0583,1.67e-06,0.256,0.601,113.962,audio_features,1OFhXQIoRkjv01C5lQDfAv,spotify:track:1OFhXQIoRkjv01C5lQDfAv,https://api.spotify.com/v1/tracks/1OFhXQIoRkjv01C5lQDfAv,https://api.spotify.com/v1/audio-analysis/1OFhXQIoRkjv01C5lQDfAv,281253,4
3890,['Hedley'],Can't Slow Down,0.571,0.741,2,-5.523,1,0.146,0.21,0.0,0.108,0.6,170.009,audio_features,5ONkQxBxcacTLvbxIGmoEl,spotify:track:5ONkQxBxcacTLvbxIGmoEl,https://api.spotify.com/v1/tracks/5ONkQxBxcacTLvbxIGmoEl,https://api.spotify.com/v1/audio-analysis/5ONkQxBxcacTLvbxIGmoEl,216333,4
3891,['Jake Hope'],Can't Slow Down,0.627,0.284,7,-10.596,0,0.0591,0.103,6.7e-06,0.1,0.0988,81.003,audio_features,7oiqo914kdgAb0qHZtyRJd,spotify:track:7oiqo914kdgAb0qHZtyRJd,https://api.spotify.com/v1/tracks/7oiqo914kdgAb0qHZtyRJd,https://api.spotify.com/v1/audio-analysis/7oiqo914kdgAb0qHZtyRJd,172534,4
3892,['Adam Fan'],Can't Slow Down,0.758,0.766,5,-3.894,0,0.17,0.0807,0.0,0.131,0.6,87.572,audio_features,5EhqjLa40VgnMgMyJlfAZA,spotify:track:5EhqjLa40VgnMgMyJlfAZA,https://api.spotify.com/v1/tracks/5EhqjLa40VgnMgMyJlfAZA,https://api.spotify.com/v1/audio-analysis/5EhqjLa40VgnMgMyJlfAZA,182681,4
3893,['Joe Satriani'],Can't Slow Down,0.456,0.992,4,-5.563,0,0.08,0.00157,0.0622,0.262,0.38,135.906,audio_features,0Cv793kzucEHiOPu7EEVSD,spotify:track:0Cv793kzucEHiOPu7EEVSD,https://api.spotify.com/v1/tracks/0Cv793kzucEHiOPu7EEVSD,https://api.spotify.com/v1/audio-analysis/0Cv793kzucEHiOPu7EEVSD,289933,4
3894,['Lionel Richie'],Can't Slow Down,0.809,0.622,10,-11.724,0,0.113,0.00396,0.0448,0.0412,0.7,122.946,audio_features,0sg6aYZ955rNFb10YFn1nA,spotify:track:0sg6aYZ955rNFb10YFn1nA,https://api.spotify.com/v1/tracks/0sg6aYZ955rNFb10YFn1nA,https://api.spotify.com/v1/audio-analysis/0sg6aYZ955rNFb10YFn1nA,283373,4
3895,['Noija'],Can't Slow Down,0.337,0.95,10,-4.06,1,0.117,0.00345,0.000129,0.277,0.338,199.811,audio_features,6yaEgQ0pQOnxvKajoGCyb3,spotify:track:6yaEgQ0pQOnxvKajoGCyb3,https://api.spotify.com/v1/tracks/6yaEgQ0pQOnxvKajoGCyb3,https://api.spotify.com/v1/audio-analysis/6yaEgQ0pQOnxvKajoGCyb3,228674,4
3896,['Randy Rogers Band'],Can't Slow Down - Live,0.506,0.835,7,-6.655,1,0.0342,0.0872,3.54e-05,0.854,0.408,114.698,audio_features,0DRDvD1eahHsAPzTv8igNT,spotify:track:0DRDvD1eahHsAPzTv8igNT,https://api.spotify.com/v1/tracks/0DRDvD1eahHsAPzTv8igNT,https://api.spotify.com/v1/audio-analysis/0DRDvD1eahHsAPzTv8igNT,313587,4
3897,['Blaine'],Can't Slow Down,0.733,0.458,1,-10.363,1,0.0855,0.105,0.00322,0.122,0.487,82.498,audio_features,5jFLT9gkl3mN6g21xCr57a,spotify:track:5jFLT9gkl3mN6g21xCr57a,https://api.spotify.com/v1/tracks/5jFLT9gkl3mN6g21xCr57a,https://api.spotify.com/v1/audio-analysis/5jFLT9gkl3mN6g21xCr57a,168150,4
3898,['Joel Adams'],A Big World,0.294,0.5,7,-7.644,1,0.0752,0.318,0.0,0.269,0.289,54.647,audio_features,6Z0ntWeNXXhcp68fXZUEtP,spotify:track:6Z0ntWeNXXhcp68fXZUEtP,https://api.spotify.com/v1/tracks/6Z0ntWeNXXhcp68fXZUEtP,https://api.spotify.com/v1/audio-analysis/6Z0ntWeNXXhcp68fXZUEtP,186681,4
3899,['Antionia'],A Big World Outside,0.671,0.92,11,-4.048,0,0.143,0.0268,0.0,0.3,0.645,73.059,audio_features,4rC0WBmwzwK7CRGrqkgXWZ,spotify:track:4rC0WBmwzwK7CRGrqkgXWZ,https://api.spotify.com/v1/tracks/4rC0WBmwzwK7CRGrqkgXWZ,https://api.spotify.com/v1/audio-analysis/4rC0WBmwzwK7CRGrqkgXWZ,192392,4
3900,['Renee & Jeremy'],It's a Big World,0.753,0.102,7,-14.276,0,0.0328,0.936,0.0,0.0978,0.531,112.045,audio_features,4HVrBSUpRiCxRaVKPuIyGj,spotify:track:4HVrBSUpRiCxRaVKPuIyGj,https://api.spotify.com/v1/tracks/4HVrBSUpRiCxRaVKPuIyGj,https://api.spotify.com/v1/audio-analysis/4HVrBSUpRiCxRaVKPuIyGj,192493,3
3901,['Worldtraveller'],A Big Life,0.778,0.212,11,-11.685,0,0.201,0.437,0.913,0.105,0.389,160.019,audio_features,7cCJyKpa73zXiFI9FPJgmi,spotify:track:7cCJyKpa73zXiFI9FPJgmi,https://api.spotify.com/v1/tracks/7cCJyKpa73zXiFI9FPJgmi,https://api.spotify.com/v1/audio-analysis/7cCJyKpa73zXiFI9FPJgmi,150750,4
3902,['ConcernedApe'],Spring (It's a Big World Outside),0.57,0.199,2,-19.619,1,0.0327,0.678,0.755,0.107,0.224,113.938,audio_features,335Blw6tg6mJzQxK9dRbrt,spotify:track:335Blw6tg6mJzQxK9dRbrt,https://api.spotify.com/v1/tracks/335Blw6tg6mJzQxK9dRbrt,https://api.spotify.com/v1/audio-analysis/335Blw6tg6mJzQxK9dRbrt,236197,3
3903,['A Great Big World'],Already Home,0.602,0.404,2,-7.344,1,0.0272,0.31,0.0,0.14,0.243,83.054,audio_features,2UqABRs8RMrgjkYZZ6VawW,spotify:track:2UqABRs8RMrgjkYZZ6VawW,https://api.spotify.com/v1/tracks/2UqABRs8RMrgjkYZZ6VawW,https://api.spotify.com/v1/audio-analysis/2UqABRs8RMrgjkYZZ6VawW,230187,4
3904,"['Elizabeth Mitchell', 'Suni Paz']",Es un Mundo Grande (It's a Big World),0.639,0.265,7,-16.442,1,0.044,0.904,0.000223,0.107,0.356,120.102,audio_features,3RHslUVlWWeWx8reUTuttV,spotify:track:3RHslUVlWWeWx8reUTuttV,https://api.spotify.com/v1/tracks/3RHslUVlWWeWx8reUTuttV,https://api.spotify.com/v1/audio-analysis/3RHslUVlWWeWx8reUTuttV,140587,3
3905,['A Great Big World'],All I Want Is Love,0.706,0.799,1,-4.65,1,0.026,0.0621,0.0,0.0635,0.337,101.0,audio_features,2crnSJP5BCKAeRBsCLX9Zb,spotify:track:2crnSJP5BCKAeRBsCLX9Zb,https://api.spotify.com/v1/tracks/2crnSJP5BCKAeRBsCLX9Zb,https://api.spotify.com/v1/audio-analysis/2crnSJP5BCKAeRBsCLX9Zb,191853,4
3906,['A Great Big World'],Younger - Acoustic,0.84,0.614,11,-6.408,1,0.0323,0.444,0.0,0.137,0.593,107.935,audio_features,1i9xrt8g21WPMMyT8sakV5,spotify:track:1i9xrt8g21WPMMyT8sakV5,https://api.spotify.com/v1/tracks/1i9xrt8g21WPMMyT8sakV5,https://api.spotify.com/v1/audio-analysis/1i9xrt8g21WPMMyT8sakV5,211640,4
3907,['A Great Big World'],i will always be there,0.48,0.696,4,-5.857,1,0.0341,0.0366,0.0,0.0837,0.304,81.99,audio_features,19g0tmfAigmmJltb5cC5hO,spotify:track:19g0tmfAigmmJltb5cC5hO,https://api.spotify.com/v1/tracks/19g0tmfAigmmJltb5cC5hO,https://api.spotify.com/v1/audio-analysis/19g0tmfAigmmJltb5cC5hO,206278,4
3908,"['Zedd', 'Foxes']",Clarity,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,audio_features,60wwxj6Dd9NJlirf84wr2c,spotify:track:60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/audio-analysis/60wwxj6Dd9NJlirf84wr2c,271427,4
3909,['John Mayer'],Clarity,0.666,0.713,2,-3.551,1,0.0384,0.172,0.032,0.177,0.491,94.71,audio_features,6atVS7UZBxoyJkkteM62u5,spotify:track:6atVS7UZBxoyJkkteM62u5,https://api.spotify.com/v1/tracks/6atVS7UZBxoyJkkteM62u5,https://api.spotify.com/v1/audio-analysis/6atVS7UZBxoyJkkteM62u5,271427,4
3910,['Mac Miller'],Clarity,0.584,0.429,1,-6.153,1,0.0552,0.645,0.00154,0.113,0.162,82.001,audio_features,1YmqAwomMjcSELTuk3qCOj,spotify:track:1YmqAwomMjcSELTuk3qCOj,https://api.spotify.com/v1/tracks/1YmqAwomMjcSELTuk3qCOj,https://api.spotify.com/v1/audio-analysis/1YmqAwomMjcSELTuk3qCOj,275071,4
3911,['Kim Petras'],Clarity,0.702,0.681,3,-5.264,1,0.0878,0.00183,7.02e-05,0.225,0.608,159.889,audio_features,0INq5ycgfq8gxYoNZGRiCc,spotify:track:0INq5ycgfq8gxYoNZGRiCc,https://api.spotify.com/v1/tracks/0INq5ycgfq8gxYoNZGRiCc,https://api.spotify.com/v1/audio-analysis/0INq5ycgfq8gxYoNZGRiCc,122872,4
3912,['Andy Mineo'],Clarity,0.655,0.488,1,-10.084,0,0.324,0.184,0.0,0.2,0.475,145.855,audio_features,1KuCBHzpnwPzk5OPD8niLp,spotify:track:1KuCBHzpnwPzk5OPD8niLp,https://api.spotify.com/v1/tracks/1KuCBHzpnwPzk5OPD8niLp,https://api.spotify.com/v1/audio-analysis/1KuCBHzpnwPzk5OPD8niLp,282160,4
3913,['Blue is Blue'],Clarity,0.211,0.157,0,-23.833,1,0.0325,0.898,0.876,0.093,0.0883,79.617,audio_features,7mgX4lCdmvSN2lacmXAlSK,spotify:track:7mgX4lCdmvSN2lacmXAlSK,https://api.spotify.com/v1/tracks/7mgX4lCdmvSN2lacmXAlSK,https://api.spotify.com/v1/audio-analysis/7mgX4lCdmvSN2lacmXAlSK,269500,4
3914,"['Kurt Hugo Schneider', 'Sam Tsui']",Clarity,0.563,0.46,2,-6.419,1,0.0268,0.795,0.0,0.0997,0.437,128.059,audio_features,2xvR2cUI5krvEqYcdQYoc4,spotify:track:2xvR2cUI5krvEqYcdQYoc4,https://api.spotify.com/v1/tracks/2xvR2cUI5krvEqYcdQYoc4,https://api.spotify.com/v1/audio-analysis/2xvR2cUI5krvEqYcdQYoc4,202500,4
3915,"['nothing,nowhere.']",Clarity in Kerosene,0.451,0.771,5,-7.357,0,0.0467,0.00102,9.35e-05,0.119,0.204,139.932,audio_features,4MEV1Uc2f8a0S72QJ7pze6,spotify:track:4MEV1Uc2f8a0S72QJ7pze6,https://api.spotify.com/v1/tracks/4MEV1Uc2f8a0S72QJ7pze6,https://api.spotify.com/v1/audio-analysis/4MEV1Uc2f8a0S72QJ7pze6,248187,4
3916,['Model Man'],Clarity,0.628,0.8,11,-7.394,1,0.0691,0.0737,0.455,0.203,0.352,119.943,audio_features,19ISEtEat3oefNy4yVFLFK,spotify:track:19ISEtEat3oefNy4yVFLFK,https://api.spotify.com/v1/tracks/19ISEtEat3oefNy4yVFLFK,https://api.spotify.com/v1/audio-analysis/19ISEtEat3oefNy4yVFLFK,244000,4
3917,"['Nipsey Hussle', 'Bino Rideaux', 'Dave East']",Clarity (feat. Bino Rideaux & Dave East),0.521,0.723,1,-6.813,1,0.365,0.0203,0.0,0.568,0.359,75.477,audio_features,6DrcrkQGzBRNNadLniJwo0,spotify:track:6DrcrkQGzBRNNadLniJwo0,https://api.spotify.com/v1/tracks/6DrcrkQGzBRNNadLniJwo0,https://api.spotify.com/v1/audio-analysis/6DrcrkQGzBRNNadLniJwo0,192657,4
3918,['Nicole Scherzinger'],"Memory - From ""Cats""",0.244,0.311,8,-8.462,1,0.0324,0.783,0.000168,0.0906,0.139,84.898,audio_features,06zCNJKRZOONl2pjmnE863,spotify:track:06zCNJKRZOONl2pjmnE863,https://api.spotify.com/v1/tracks/06zCNJKRZOONl2pjmnE863,https://api.spotify.com/v1/audio-analysis/06zCNJKRZOONl2pjmnE863,270000,4
3919,"['André Rieu', 'Johann Strauss Orchestra']","Memory - From ""Cats""",0.0638,0.312,10,-12.236,1,0.0402,0.444,0.727,0.102,0.0369,59.425,audio_features,3CgcUlwAlu5AK084KfUMNH,spotify:track:3CgcUlwAlu5AK084KfUMNH,https://api.spotify.com/v1/tracks/3CgcUlwAlu5AK084KfUMNH,https://api.spotify.com/v1/audio-analysis/3CgcUlwAlu5AK084KfUMNH,252133,4
3920,['Kay Willard'],Memory - From Cats,0.424,0.0587,8,-18.471,1,0.0473,0.993,0.958,0.147,0.0959,175.075,audio_features,0vZvNbqcsM7uPPHyQujSh3,spotify:track:0vZvNbqcsM7uPPHyQujSh3,https://api.spotify.com/v1/tracks/0vZvNbqcsM7uPPHyQujSh3,https://api.spotify.com/v1/audio-analysis/0vZvNbqcsM7uPPHyQujSh3,267217,3
3921,['Richard Clayderman'],"Memory (From ""Cats"")",0.291,0.165,10,-15.688,1,0.0293,0.831,0.721,0.132,0.133,168.603,audio_features,7zYNlB9XujPNqIFHz1OCTB,spotify:track:7zYNlB9XujPNqIFHz1OCTB,https://api.spotify.com/v1/tracks/7zYNlB9XujPNqIFHz1OCTB,https://api.spotify.com/v1/audio-analysis/7zYNlB9XujPNqIFHz1OCTB,186000,3
3922,['Jim Brickman'],"Memory - From ""CATS""",0.344,0.116,7,-19.413,0,0.0588,0.991,0.95,0.0983,0.174,180.106,audio_features,1opxHoLpQdTkh6MK3Ks6V3,spotify:track:1opxHoLpQdTkh6MK3Ks6V3,https://api.spotify.com/v1/tracks/1opxHoLpQdTkh6MK3Ks6V3,https://api.spotify.com/v1/audio-analysis/1opxHoLpQdTkh6MK3Ks6V3,268222,3
3923,['Funeral Music'],Memory - From Cats,0.295,0.057,0,-20.962,1,0.0442,0.968,0.89,0.122,0.0393,59.009,audio_features,3pLQ8e7grIrUgmNcq2EINU,spotify:track:3pLQ8e7grIrUgmNcq2EINU,https://api.spotify.com/v1/tracks/3pLQ8e7grIrUgmNcq2EINU,https://api.spotify.com/v1/audio-analysis/3pLQ8e7grIrUgmNcq2EINU,252866,3
3924,['Collabro'],"Memory (From ""Cats"")",0.132,0.246,0,-12.59,1,0.0342,0.857,0.0,0.0602,0.0384,82.39,audio_features,6VNSC7pqip9LUHYWtSxFzq,spotify:track:6VNSC7pqip9LUHYWtSxFzq,https://api.spotify.com/v1/tracks/6VNSC7pqip9LUHYWtSxFzq,https://api.spotify.com/v1/audio-analysis/6VNSC7pqip9LUHYWtSxFzq,261667,3
3925,['Liz Callaway'],"Memory (From ""Cats"")",0.357,0.0798,9,-16.123,1,0.0353,0.886,1.18e-05,0.107,0.192,68.533,audio_features,57zwrlQ6JgKP4M6D00keOd,spotify:track:57zwrlQ6JgKP4M6D00keOd,https://api.spotify.com/v1/tracks/57zwrlQ6JgKP4M6D00keOd,https://api.spotify.com/v1/audio-analysis/57zwrlQ6JgKP4M6D00keOd,249600,4
3926,['Elaine Paige'],"Memory (from ""Cats"") - Live",0.217,0.118,9,-21.531,1,0.0407,0.804,0.000448,0.709,0.0541,89.653,audio_features,5h3y94bo70rTs1Ql1LnOhv,spotify:track:5h3y94bo70rTs1Ql1LnOhv,https://api.spotify.com/v1/tracks/5h3y94bo70rTs1Ql1LnOhv,https://api.spotify.com/v1/audio-analysis/5h3y94bo70rTs1Ql1LnOhv,249773,4
3927,"['Andrew Lloyd Webber', 'Sarah Brightman']","Memory - From ""Cats""",0.191,0.0534,8,-20.392,1,0.0391,0.859,0.000632,0.0788,0.0734,84.833,audio_features,2jTR2S0qtpKU7J8EPNA7xM,spotify:track:2jTR2S0qtpKU7J8EPNA7xM,https://api.spotify.com/v1/tracks/2jTR2S0qtpKU7J8EPNA7xM,https://api.spotify.com/v1/audio-analysis/2jTR2S0qtpKU7J8EPNA7xM,247800,4
3928,"['Don Omar', 'Lucenzo']",Danza Kuduro,0.4,0.915,0,-4.89,1,0.28,0.0846,0.0,0.0503,0.878,88.917,audio_features,2a1o6ZejUi8U3wzzOtCOYw,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,https://api.spotify.com/v1/tracks/2a1o6ZejUi8U3wzzOtCOYw,https://api.spotify.com/v1/audio-analysis/2a1o6ZejUi8U3wzzOtCOYw,198773,3
3929,"['Bad Bunny', 'Don Omar']",PA' ROMPERLA,0.772,0.83,7,-5.019,1,0.0599,0.016,0.0,0.0843,0.697,94.011,audio_features,5XqCz18k96K8tx6DAYM97i,spotify:track:5XqCz18k96K8tx6DAYM97i,https://api.spotify.com/v1/tracks/5XqCz18k96K8tx6DAYM97i,https://api.spotify.com/v1/audio-analysis/5XqCz18k96K8tx6DAYM97i,194200,4
