,SONG,ARTIST,AUDIO FEATURE
3171,Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,"['Clean Bandit', 'Ellie Goulding', 'Tiësto']","[{'danceability': 0.684, 'energy': 0.95, 'key': 1, 'loudness': -2.588, 'mode': 0, 'speechiness': 0.0814, 'acousticness': 0.0207, 'instrumentalness': 1.24e-06, 'liveness': 0.105, 'valence': 0.436, 'tempo': 125.967, 'type': 'audio_features', 'id': '6J9v3Jr3G2WWb2VQPXU2gX', 'uri': 'spotify:track:6J9v3Jr3G2WWb2VQPXU2gX', 'track_href': 'https://api.spotify.com/v1/tracks/6J9v3Jr3G2WWb2VQPXU2gX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6J9v3Jr3G2WWb2VQPXU2gX', 'duration_ms': 156168, 'time_signature': 4}]"
3172,Sick Boy,['The Chainsmokers'],"[{'danceability': 0.663, 'energy': 0.577, 'key': 11, 'loudness': -7.518, 'mode': 0, 'speechiness': 0.0531, 'acousticness': 0.109, 'instrumentalness': 0, 'liveness': 0.12, 'valence': 0.454, 'tempo': 89.996, 'type': 'audio_features', 'id': '58kZ9spgxmlEznXGu6FPdQ', 'uri': 'spotify:track:58kZ9spgxmlEznXGu6FPdQ', 'track_href': 'https://api.spotify.com/v1/tracks/58kZ9spgxmlEznXGu6FPdQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/58kZ9spgxmlEznXGu6FPdQ', 'duration_ms': 193200, 'time_signature': 4}]"
3173,Sick Boy,['Weapons of Anew'],"[{'danceability': 0.52, 'energy': 0.674, 'key': 11, 'loudness': -8.68, 'mode': 0, 'speechiness': 0.106, 'acousticness': 0.00891, 'instrumentalness': 0, 'liveness': 0.278, 'valence': 0.376, 'tempo': 180.048, 'type': 'audio_features', 'id': '4Ht85k8iAMpWd2ZOpEvfgj', 'uri': 'spotify:track:4Ht85k8iAMpWd2ZOpEvfgj', 'track_href': 'https://api.spotify.com/v1/tracks/4Ht85k8iAMpWd2ZOpEvfgj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Ht85k8iAMpWd2ZOpEvfgj', 'duration_ms': 195161, 'time_signature': 4}]"
3174,Sick Boys,['Social Distortion'],"[{'danceability': 0.347, 'energy': 0.886, 'key': 8, 'loudness': -9.147, 'mode': 1, 'speechiness': 0.0341, 'acousticness': 0.0244, 'instrumentalness': 9.5e-06, 'liveness': 0.0997, 'valence': 0.795, 'tempo': 191.74, 'type': 'audio_features', 'id': '1JAP8QvAwHK5UqUFlWXffC', 'uri': 'spotify:track:1JAP8QvAwHK5UqUFlWXffC', 'track_href': 'https://api.spotify.com/v1/tracks/1JAP8QvAwHK5UqUFlWXffC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1JAP8QvAwHK5UqUFlWXffC', 'duration_ms': 199000, 'time_signature': 4}]"
3175,Sick Feeling,['boy pablo'],"[{'danceability': 0.425, 'energy': 0.504, 'key': 9, 'loudness': -10.003, 'mode': 1, 'speechiness': 0.0314, 'acousticness': 0.022, 'instrumentalness': 3.84e-06, 'liveness': 0.363, 'valence': 0.403, 'tempo': 165.818, 'type': 'audio_features', 'id': '7zxLkZbUxITHabPzGN8Xgc', 'uri': 'spotify:track:7zxLkZbUxITHabPzGN8Xgc', 'track_href': 'https://api.spotify.com/v1/tracks/7zxLkZbUxITHabPzGN8Xgc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7zxLkZbUxITHabPzGN8Xgc', 'duration_ms': 155714, 'time_signature': 4}]"
3176,Sick Boy,['Switchfoot'],"[{'danceability': 0.544, 'energy': 0.533, 'key': 11, 'loudness': -6.839, 'mode': 0, 'speechiness': 0.0312, 'acousticness': 0.0393, 'instrumentalness': 3.75e-06, 'liveness': 0.0879, 'valence': 0.657, 'tempo': 180.197, 'type': 'audio_features', 'id': '6NpR5id58o7mEPFwLFdMQ2', 'uri': 'spotify:track:6NpR5id58o7mEPFwLFdMQ2', 'track_href': 'https://api.spotify.com/v1/tracks/6NpR5id58o7mEPFwLFdMQ2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6NpR5id58o7mEPFwLFdMQ2', 'duration_ms': 215763, 'time_signature': 4}]"
3177,Sick Boy Soldier,['Palaye Royale'],"[{'danceability': 0.253, 'energy': 0.84, 'key': 4, 'loudness': -3.341, 'mode': 0, 'speechiness': 0.0629, 'acousticness': 0.0175, 'instrumentalness': 0.0359, 'liveness': 0.27, 'valence': 0.225, 'tempo': 139.886, 'type': 'audio_features', 'id': '3Ka9DiwaizmuT9aGK538OX', 'uri': 'spotify:track:3Ka9DiwaizmuT9aGK538OX', 'track_href': 'https://api.spotify.com/v1/tracks/3Ka9DiwaizmuT9aGK538OX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Ka9DiwaizmuT9aGK538OX', 'duration_ms': 199587, 'time_signature': 4}]"
3178,Sick Boy - Prismo Remix,"['The Chainsmokers', 'Prismo']","[{'danceability': 0.58, 'energy': 0.868, 'key': 7, 'loudness': -5.095, 'mode': 1, 'speechiness': 0.0494, 'acousticness': 0.000882, 'instrumentalness': 3.99e-05, 'liveness': 0.171, 'valence': 0.295, 'tempo': 93.977, 'type': 'audio_features', 'id': '42ZPwraf4eA3q5Fqtdacjr', 'uri': 'spotify:track:42ZPwraf4eA3q5Fqtdacjr', 'track_href': 'https://api.spotify.com/v1/tracks/42ZPwraf4eA3q5Fqtdacjr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/42ZPwraf4eA3q5Fqtdacjr', 'duration_ms': 224747, 'time_signature': 4}]"
3179,Sick Boy - Owen Norton Remix,"['The Chainsmokers', 'Owen Norton']","[{'danceability': 0.735, 'energy': 0.876, 'key': 11, 'loudness': -4.03, 'mode': 0, 'speechiness': 0.0606, 'acousticness': 0.00617, 'instrumentalness': 1.11e-05, 'liveness': 0.0825, 'valence': 0.504, 'tempo': 100.04, 'type': 'audio_features', 'id': '4B3NahKokb7lLkvaLFZFzn', 'uri': 'spotify:track:4B3NahKokb7lLkvaLFZFzn', 'track_href': 'https://api.spotify.com/v1/tracks/4B3NahKokb7lLkvaLFZFzn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4B3NahKokb7lLkvaLFZFzn', 'duration_ms': 194267, 'time_signature': 4}]"
3180,Sick Boy - Trobi Remix,"['The Chainsmokers', 'Trobi']","[{'danceability': 0.726, 'energy': 0.748, 'key': 4, 'loudness': -4.819, 'mode': 0, 'speechiness': 0.111, 'acousticness': 0.0136, 'instrumentalness': 0, 'liveness': 0.217, 'valence': 0.349, 'tempo': 107.986, 'type': 'audio_features', 'id': '5wY5vXuojS9V4e9Nh9yrwS', 'uri': 'spotify:track:5wY5vXuojS9V4e9Nh9yrwS', 'track_href': 'https://api.spotify.com/v1/tracks/5wY5vXuojS9V4e9Nh9yrwS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5wY5vXuojS9V4e9Nh9yrwS', 'duration_ms': 169187, 'time_signature': 4}]"
3181,Sick Boy - Zaxx Remix,"['The Chainsmokers', 'Zaxx']","[{'danceability': 0.524, 'energy': 0.714, 'key': 11, 'loudness': -5.176, 'mode': 0, 'speechiness': 0.0457, 'acousticness': 0.0124, 'instrumentalness': 0, 'liveness': 0.478, 'valence': 0.216, 'tempo': 90.088, 'type': 'audio_features', 'id': '7D3lo0ShsjY84Yh9m7hn0J', 'uri': 'spotify:track:7D3lo0ShsjY84Yh9m7hn0J', 'track_href': 'https://api.spotify.com/v1/tracks/7D3lo0ShsjY84Yh9m7hn0J', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7D3lo0ShsjY84Yh9m7hn0J', 'duration_ms': 219800, 'time_signature': 4}]"
3182,goodbye,['Billie Eilish'],"[{'danceability': 0.153, 'energy': 0.138, 'key': 6, 'loudness': -21.877, 'mode': 0, 'speechiness': 0.0503, 'acousticness': 0.837, 'instrumentalness': 0.55, 'liveness': 0.254, 'valence': 0.0503, 'tempo': 74.318, 'type': 'audio_features', 'id': '3LgWsmilsrWXiPYQFRD0T7', 'uri': 'spotify:track:3LgWsmilsrWXiPYQFRD0T7', 'track_href': 'https://api.spotify.com/v1/tracks/3LgWsmilsrWXiPYQFRD0T7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3LgWsmilsrWXiPYQFRD0T7', 'duration_ms': 119410, 'time_signature': 3}]"
3183,Goodnight Saigon,['Billy Joel'],"[{'danceability': 0.598, 'energy': 0.398, 'key': 0, 'loudness': -14.208, 'mode': 1, 'speechiness': 0.0613, 'acousticness': 0.152, 'instrumentalness': 0, 'liveness': 0.116, 'valence': 0.135, 'tempo': 129.125, 'type': 'audio_features', 'id': '5bIwtIednTXz7BHnnoQN06', 'uri': 'spotify:track:5bIwtIednTXz7BHnnoQN06', 'track_href': 'https://api.spotify.com/v1/tracks/5bIwtIednTXz7BHnnoQN06', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5bIwtIednTXz7BHnnoQN06', 'duration_ms': 423267, 'time_signature': 4}]"
3184,Good Girls,"['Nick Jonas', 'Big Sean']","[{'danceability': 0.741, 'energy': 0.731, 'key': 8, 'loudness': -4.751, 'mode': 1, 'speechiness': 0.0904, 'acousticness': 0.0888, 'instrumentalness': 0, 'liveness': 0.331, 'valence': 0.615, 'tempo': 112.977, 'type': 'audio_features', 'id': '4xenimfryxFjQCxlvjAxaq', 'uri': 'spotify:track:4xenimfryxFjQCxlvjAxaq', 'track_href': 'https://api.spotify.com/v1/tracks/4xenimfryxFjQCxlvjAxaq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4xenimfryxFjQCxlvjAxaq', 'duration_ms': 236880, 'time_signature': 4}]"
3185,The Good Bird Singin' in the Twilight Tree,['The Gentleman Losers'],"[{'danceability': 0.356, 'energy': 0.489, 'key': 4, 'loudness': -9.515, 'mode': 0, 'speechiness': 0.0335, 'acousticness': 0.0228, 'instrumentalness': 0.654, 'liveness': 0.128, 'valence': 0.168, 'tempo': 75.007, 'type': 'audio_features', 'id': '3tk8TKZzI72E985AiHJjXU', 'uri': 'spotify:track:3tk8TKZzI72E985AiHJjXU', 'track_href': 'https://api.spotify.com/v1/tracks/3tk8TKZzI72E985AiHJjXU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3tk8TKZzI72E985AiHJjXU', 'duration_ms': 350162, 'time_signature': 4}]"
3186,So Good (& Metro Boomin),"['Big Sean', 'Metro Boomin', 'Kash Doll']","[{'danceability': 0.619, 'energy': 0.404, 'key': 8, 'loudness': -8.333, 'mode': 0, 'speechiness': 0.441, 'acousticness': 0.0144, 'instrumentalness': 0, 'liveness': 0.115, 'valence': 0.566, 'tempo': 90.008, 'type': 'audio_features', 'id': '0fWBFDRTIuk8ZgNdZqhCer', 'uri': 'spotify:track:0fWBFDRTIuk8ZgNdZqhCer', 'track_href': 'https://api.spotify.com/v1/tracks/0fWBFDRTIuk8ZgNdZqhCer', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0fWBFDRTIuk8ZgNdZqhCer', 'duration_ms': 268720, 'time_signature': 4}]"
3187,Goodnight Saigon,['Billy Joel'],"[{'danceability': 0.594, 'energy': 0.391, 'key': 0, 'loudness': -14.174, 'mode': 1, 'speechiness': 0.0623, 'acousticness': 0.132, 'instrumentalness': 0, 'liveness': 0.0711, 'valence': 0.151, 'tempo': 129.426, 'type': 'audio_features', 'id': '4X7UqvLO8ThktU9M2XNxW9', 'uri': 'spotify:track:4X7UqvLO8ThktU9M2XNxW9', 'track_href': 'https://api.spotify.com/v1/tracks/4X7UqvLO8ThktU9M2XNxW9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4X7UqvLO8ThktU9M2XNxW9', 'duration_ms': 422933, 'time_signature': 4}]"
3188,"Lullabye (Goodnight, My Angel)",['Billy Joel'],"[{'danceability': 0.442, 'energy': 0.157, 'key': 7, 'loudness': -13.791, 'mode': 1, 'speechiness': 0.0324, 'acousticness': 0.948, 'instrumentalness': 0, 'liveness': 0.224, 'valence': 0.22, 'tempo': 76.48, 'type': 'audio_features', 'id': '4cURHmiuYii52BVbhrGbv0', 'uri': 'spotify:track:4cURHmiuYii52BVbhrGbv0', 'track_href': 'https://api.spotify.com/v1/tracks/4cURHmiuYii52BVbhrGbv0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4cURHmiuYii52BVbhrGbv0', 'duration_ms': 214400, 'time_signature': 4}]"
3189,"Goodnight Saigon - Live at Shea Stadium, Queens, NY - July 2008",['Billy Joel'],"[{'danceability': 0.412, 'energy': 0.591, 'key': 10, 'loudness': -6.135, 'mode': 1, 'speechiness': 0.0403, 'acousticness': 0.325, 'instrumentalness': 0, 'liveness': 0.988, 'valence': 0.247, 'tempo': 114.286, 'type': 'audio_features', 'id': '43MboWQP4L89HJamnAyYyl', 'uri': 'spotify:track:43MboWQP4L89HJamnAyYyl', 'track_href': 'https://api.spotify.com/v1/tracks/43MboWQP4L89HJamnAyYyl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/43MboWQP4L89HJamnAyYyl', 'duration_ms': 443653, 'time_signature': 4}]"
3190,Goodnight Saigon,['Billy Joel'],"[{'danceability': 0.586, 'energy': 0.461, 'key': 0, 'loudness': -13.003, 'mode': 1, 'speechiness': 0.0781, 'acousticness': 0.186, 'instrumentalness': 7.46e-06, 'liveness': 0.0688, 'valence': 0.209, 'tempo': 131.539, 'type': 'audio_features', 'id': '0ZWYwiWvH6fjRo2ie519Sj', 'uri': 'spotify:track:0ZWYwiWvH6fjRo2ie519Sj', 'track_href': 'https://api.spotify.com/v1/tracks/0ZWYwiWvH6fjRo2ie519Sj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0ZWYwiWvH6fjRo2ie519Sj', 'duration_ms': 420307, 'time_signature': 4}]"
3191,Good Girls (Don't Go on Trees) [feat. Big Sean],"['Cris Cab', 'Big Sean']","[{'danceability': 0.794, 'energy': 0.861, 'key': 0, 'loudness': -3.029, 'mode': 1, 'speechiness': 0.134, 'acousticness': 0.0756, 'instrumentalness': 0, 'liveness': 0.0528, 'valence': 0.596, 'tempo': 93.032, 'type': 'audio_features', 'id': '0CTfbIrKCW5OHWttEGaLDH', 'uri': 'spotify:track:0CTfbIrKCW5OHWttEGaLDH', 'track_href': 'https://api.spotify.com/v1/tracks/0CTfbIrKCW5OHWttEGaLDH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0CTfbIrKCW5OHWttEGaLDH', 'duration_ms': 224173, 'time_signature': 4}]"
3192,Halo,['Beyoncé'],"[{'danceability': 0.508, 'energy': 0.72, 'key': 11, 'loudness': -5.908, 'mode': 0, 'speechiness': 0.0628, 'acousticness': 0.272, 'instrumentalness': 0, 'liveness': 0.0563, 'valence': 0.472, 'tempo': 79.983, 'type': 'audio_features', 'id': '4JehYebiI9JE8sR8MisGVb', 'uri': 'spotify:track:4JehYebiI9JE8sR8MisGVb', 'track_href': 'https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb', 'duration_ms': 261640, 'time_signature': 4}]"
3193,If I Were a Boy,['Beyoncé'],"[{'danceability': 0.632, 'energy': 0.518, 'key': 6, 'loudness': -6.126, 'mode': 1, 'speechiness': 0.0313, 'acousticness': 0.107, 'instrumentalness': 0, 'liveness': 0.354, 'valence': 0.427, 'tempo': 90.007, 'type': 'audio_features', 'id': '26NX1wPt1TRCH536yocd6i', 'uri': 'spotify:track:26NX1wPt1TRCH536yocd6i', 'track_href': 'https://api.spotify.com/v1/tracks/26NX1wPt1TRCH536yocd6i', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/26NX1wPt1TRCH536yocd6i', 'duration_ms': 249147, 'time_signature': 4}]"
3194,Halo,['Beyoncé'],"[{'danceability': 0.508, 'energy': 0.72, 'key': 11, 'loudness': -5.908, 'mode': 0, 'speechiness': 0.0628, 'acousticness': 0.272, 'instrumentalness': 0, 'liveness': 0.0563, 'valence': 0.472, 'tempo': 79.983, 'type': 'audio_features', 'id': '3ERa3mEeOnrh2Mc47qM6T1', 'uri': 'spotify:track:3ERa3mEeOnrh2Mc47qM6T1', 'track_href': 'https://api.spotify.com/v1/tracks/3ERa3mEeOnrh2Mc47qM6T1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ERa3mEeOnrh2Mc47qM6T1', 'duration_ms': 261640, 'time_signature': 4}]"
3195,Single Ladies (Put a Ring on It),['Beyoncé'],"[{'danceability': 0.426, 'energy': 0.584, 'key': 1, 'loudness': -5.293, 'mode': 1, 'speechiness': 0.296, 'acousticness': 0.0383, 'instrumentalness': 0, 'liveness': 0.188, 'valence': 0.272, 'tempo': 193.437, 'type': 'audio_features', 'id': '5R9a4t5t5O0IsznsrKPVro', 'uri': 'spotify:track:5R9a4t5t5O0IsznsrKPVro', 'track_href': 'https://api.spotify.com/v1/tracks/5R9a4t5t5O0IsznsrKPVro', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5R9a4t5t5O0IsznsrKPVro', 'duration_ms': 193213, 'time_signature': 4}]"
3196,Single Ladies (Put a Ring on It),['Beyoncé'],"[{'danceability': 0.426, 'energy': 0.584, 'key': 1, 'loudness': -5.293, 'mode': 1, 'speechiness': 0.296, 'acousticness': 0.0383, 'instrumentalness': 0, 'liveness': 0.188, 'valence': 0.272, 'tempo': 193.437, 'type': 'audio_features', 'id': '2ZBNclC5wm4GtiWaeh0DMx', 'uri': 'spotify:track:2ZBNclC5wm4GtiWaeh0DMx', 'track_href': 'https://api.spotify.com/v1/tracks/2ZBNclC5wm4GtiWaeh0DMx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ZBNclC5wm4GtiWaeh0DMx', 'duration_ms': 193213, 'time_signature': 4}]"
3197,Sweet Dreams,['Beyoncé'],"[{'danceability': 0.694, 'energy': 0.825, 'key': 1, 'loudness': -5.986, 'mode': 1, 'speechiness': 0.111, 'acousticness': 0.0895, 'instrumentalness': 1.86e-05, 'liveness': 0.0618, 'valence': 0.788, 'tempo': 121.949, 'type': 'audio_features', 'id': '1FKxKGONukVFXWVJxAKmlz', 'uri': 'spotify:track:1FKxKGONukVFXWVJxAKmlz', 'track_href': 'https://api.spotify.com/v1/tracks/1FKxKGONukVFXWVJxAKmlz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1FKxKGONukVFXWVJxAKmlz', 'duration_ms': 208067, 'time_signature': 4}]"
3198,Diva,['Beyoncé'],"[{'danceability': 0.875, 'energy': 0.551, 'key': 6, 'loudness': -6.744, 'mode': 0, 'speechiness': 0.317, 'acousticness': 0.0488, 'instrumentalness': 0.00728, 'liveness': 0.0537, 'valence': 0.861, 'tempo': 146.092, 'type': 'audio_features', 'id': '5Ssv6DaKrW0HczVqx6zXdl', 'uri': 'spotify:track:5Ssv6DaKrW0HczVqx6zXdl', 'track_href': 'https://api.spotify.com/v1/tracks/5Ssv6DaKrW0HczVqx6zXdl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Ssv6DaKrW0HczVqx6zXdl', 'duration_ms': 200613, 'time_signature': 4}]"
3199,Broken-Hearted Girl,['Beyoncé'],"[{'danceability': 0.336, 'energy': 0.424, 'key': 5, 'loudness': -7.203, 'mode': 1, 'speechiness': 0.0353, 'acousticness': 0.503, 'instrumentalness': 0, 'liveness': 0.273, 'valence': 0.159, 'tempo': 82.149, 'type': 'audio_features', 'id': '31acMiV67UgKn1ScFChFxo', 'uri': 'spotify:track:31acMiV67UgKn1ScFChFxo', 'track_href': 'https://api.spotify.com/v1/tracks/31acMiV67UgKn1ScFChFxo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/31acMiV67UgKn1ScFChFxo', 'duration_ms': 277627, 'time_signature': 4}]"
3200,Ego,['Beyoncé'],"[{'danceability': 0.623, 'energy': 0.389, 'key': 1, 'loudness': -7.816, 'mode': 1, 'speechiness': 0.241, 'acousticness': 0.155, 'instrumentalness': 0, 'liveness': 0.163, 'valence': 0.489, 'tempo': 79.454, 'type': 'audio_features', 'id': '6GcuA4J9ruyClBizBd4m5E', 'uri': 'spotify:track:6GcuA4J9ruyClBizBd4m5E', 'track_href': 'https://api.spotify.com/v1/tracks/6GcuA4J9ruyClBizBd4m5E', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6GcuA4J9ruyClBizBd4m5E', 'duration_ms': 236360, 'time_signature': 4}]"
3201,If I Were a Boy,['Beyoncé'],"[{'danceability': 0.632, 'energy': 0.518, 'key': 6, 'loudness': -6.126, 'mode': 1, 'speechiness': 0.0313, 'acousticness': 0.107, 'instrumentalness': 0, 'liveness': 0.354, 'valence': 0.427, 'tempo': 90.007, 'type': 'audio_features', 'id': '2jppsxdHlNHz9eK0QyYlTq', 'uri': 'spotify:track:2jppsxdHlNHz9eK0QyYlTq', 'track_href': 'https://api.spotify.com/v1/tracks/2jppsxdHlNHz9eK0QyYlTq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2jppsxdHlNHz9eK0QyYlTq', 'duration_ms': 249147, 'time_signature': 4}]"
3202,South of the Border (feat. Camila Cabello & Cardi B),"['Ed Sheeran', 'Camila Cabello', 'Cardi B']","[{'danceability': 0.857, 'energy': 0.621, 'key': 9, 'loudness': -6.376, 'mode': 0, 'speechiness': 0.0825, 'acousticness': 0.148, 'instrumentalness': 0, 'liveness': 0.0865, 'valence': 0.668, 'tempo': 97.989, 'type': 'audio_features', 'id': '4vUmTMuQqjdnvlZmAH61Qk', 'uri': 'spotify:track:4vUmTMuQqjdnvlZmAH61Qk', 'track_href': 'https://api.spotify.com/v1/tracks/4vUmTMuQqjdnvlZmAH61Qk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4vUmTMuQqjdnvlZmAH61Qk', 'duration_ms': 204467, 'time_signature': 4}]"
3203,Beautiful People (feat. Khalid),"['Ed Sheeran', 'Khalid']","[{'danceability': 0.64, 'energy': 0.647, 'key': 5, 'loudness': -8.114, 'mode': 0, 'speechiness': 0.186, 'acousticness': 0.124, 'instrumentalness': 0, 'liveness': 0.0801, 'valence': 0.546, 'tempo': 92.979, 'type': 'audio_features', 'id': '70eFcWOvlMObDhURTqT4Fv', 'uri': 'spotify:track:70eFcWOvlMObDhURTqT4Fv', 'track_href': 'https://api.spotify.com/v1/tracks/70eFcWOvlMObDhURTqT4Fv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/70eFcWOvlMObDhURTqT4Fv', 'duration_ms': 197867, 'time_signature': 4}]"
3204,I Don't Care (with Justin Bieber),"['Ed Sheeran', 'Justin Bieber']","[{'danceability': 0.798, 'energy': 0.676, 'key': 6, 'loudness': -5.041, 'mode': 1, 'speechiness': 0.0442, 'acousticness': 0.0902, 'instrumentalness': 0, 'liveness': 0.0894, 'valence': 0.843, 'tempo': 101.956, 'type': 'audio_features', 'id': '0hVXuCcriWRGvwMV1r5Yn9', 'uri': 'spotify:track:0hVXuCcriWRGvwMV1r5Yn9', 'track_href': 'https://api.spotify.com/v1/tracks/0hVXuCcriWRGvwMV1r5Yn9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0hVXuCcriWRGvwMV1r5Yn9', 'duration_ms': 219947, 'time_signature': 4}]"
3205,Antisocial (with Travis Scott),"['Ed Sheeran', 'Travis Scott']","[{'danceability': 0.716, 'energy': 0.823, 'key': 5, 'loudness': -5.313, 'mode': 0, 'speechiness': 0.0495, 'acousticness': 0.132, 'instrumentalness': 0, 'liveness': 0.361, 'valence': 0.91, 'tempo': 151.957, 'type': 'audio_features', 'id': '1DhRbox3xkceP64k3JeYfW', 'uri': 'spotify:track:1DhRbox3xkceP64k3JeYfW', 'track_href': 'https://api.spotify.com/v1/tracks/1DhRbox3xkceP64k3JeYfW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1DhRbox3xkceP64k3JeYfW', 'duration_ms': 161747, 'time_signature': 4}]"
3206,Remember The Name (feat. Eminem & 50 Cent),"['Ed Sheeran', 'Eminem', '50 Cent']","[{'danceability': 0.852, 'energy': 0.666, 'key': 11, 'loudness': -6.923, 'mode': 0, 'speechiness': 0.184, 'acousticness': 0.135, 'instrumentalness': 0, 'liveness': 0.798, 'valence': 0.726, 'tempo': 91.046, 'type': 'audio_features', 'id': '0AtP8EkGPn6SwxKDaUuXec', 'uri': 'spotify:track:0AtP8EkGPn6SwxKDaUuXec', 'track_href': 'https://api.spotify.com/v1/tracks/0AtP8EkGPn6SwxKDaUuXec', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0AtP8EkGPn6SwxKDaUuXec', 'duration_ms': 207760, 'time_signature': 4}]"
3207,Best Part of Me (feat. YEBBA),"['Ed Sheeran', 'Yebba']","[{'danceability': 0.565, 'energy': 0.243, 'key': 2, 'loudness': -8.367, 'mode': 1, 'speechiness': 0.0317, 'acousticness': 0.758, 'instrumentalness': 8.82e-06, 'liveness': 0.285, 'valence': 0.239, 'tempo': 81.655, 'type': 'audio_features', 'id': '0VsGaRXR5WAzpu51unJTis', 'uri': 'spotify:track:0VsGaRXR5WAzpu51unJTis', 'track_href': 'https://api.spotify.com/v1/tracks/0VsGaRXR5WAzpu51unJTis', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0VsGaRXR5WAzpu51unJTis', 'duration_ms': 243267, 'time_signature': 4}]"
3208,Cross Me (feat. Chance the Rapper & PnB Rock),"['Ed Sheeran', 'Chance the Rapper', 'PnB Rock']","[{'danceability': 0.746, 'energy': 0.787, 'key': 4, 'loudness': -6.373, 'mode': 1, 'speechiness': 0.12, 'acousticness': 0.212, 'instrumentalness': 0, 'liveness': 0.0669, 'valence': 0.607, 'tempo': 95.005, 'type': 'audio_features', 'id': '4wuCQX7JvAZLlrcmH4AeZF', 'uri': 'spotify:track:4wuCQX7JvAZLlrcmH4AeZF', 'track_href': 'https://api.spotify.com/v1/tracks/4wuCQX7JvAZLlrcmH4AeZF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4wuCQX7JvAZLlrcmH4AeZF', 'duration_ms': 206187, 'time_signature': 4}]"
3209,Take Me Back to London (feat. Stormzy),"['Ed Sheeran', 'Stormzy']","[{'danceability': 0.885, 'energy': 0.762, 'key': 8, 'loudness': -5.513, 'mode': 0, 'speechiness': 0.216, 'acousticness': 0.219, 'instrumentalness': 0, 'liveness': 0.162, 'valence': 0.605, 'tempo': 138.058, 'type': 'audio_features', 'id': '1AI7UPw3fgwAFkvAlZWhE0', 'uri': 'spotify:track:1AI7UPw3fgwAFkvAlZWhE0', 'track_href': 'https://api.spotify.com/v1/tracks/1AI7UPw3fgwAFkvAlZWhE0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1AI7UPw3fgwAFkvAlZWhE0', 'duration_ms': 189733, 'time_signature': 4}]"
3210,BLOW (with Chris Stapleton & Bruno Mars),"['Ed Sheeran', 'Chris Stapleton', 'Bruno Mars']","[{'danceability': 0.631, 'energy': 0.796, 'key': 1, 'loudness': -5.35, 'mode': 1, 'speechiness': 0.0401, 'acousticness': 0.000245, 'instrumentalness': 0.0108, 'liveness': 0.38, 'valence': 0.596, 'tempo': 92.47, 'type': 'audio_features', 'id': '7hvO2qCwJVZxiyoA7c9i5d', 'uri': 'spotify:track:7hvO2qCwJVZxiyoA7c9i5d', 'track_href': 'https://api.spotify.com/v1/tracks/7hvO2qCwJVZxiyoA7c9i5d', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7hvO2qCwJVZxiyoA7c9i5d', 'duration_ms': 209120, 'time_signature': 4}]"
